user_id,numAnniElite,numAmici,sCompl,fans,review_count,useful,funny,cool,valore
Sf3LGHUsHr5ZocB5b2TdNA,9,107,168,32,338,2111,289,965,510.40000000000003
vwQvO99MEsgBRabk1NGxnA,0,45,3,2,62,0,0,0,8.780000000000001
AX1TDMGPztaQkLqreOUhFQ,0,38,6,0,24,47,2,1,14.88
feF9MQcOMrHMqHUjewx6cQ,0,38,2,1,114,16,6,7,14.539999999999997
Upv3A5f9VVRaDSmU9M-KmQ,0,28,4,0,74,51,5,5,17.729999999999997
XdRY_Bm_r3xm_PTLxbYBFg,0,19,3,2,108,1,0,0,9.129999999999999
tTnSnlNMWc5GILdvLgih7A,0,30,4,2,53,1,0,0,7.03
CT9t2zg2iSxpfwPU9N6pWQ,0,40,0,0,2,0,0,0,4.12
Ppr__Gc1RyM0u-Z_f36tPw,0,43,0,0,1,0,0,0,4.359999999999999
j4MS5yNf5nSMXY1ggsu-6w,1,81,10,2,73,79,18,41,31.389999999999997
nVy2vSlbXQNDdSK1xuA18w,0,74,0,0,1,1,0,0,7.65
H30nd84joLfsVf99kmLFNw,0,7,1,0,7,0,0,0,1.2200000000000002
Rr8OwR9udfJTJ8tlbgw7-Q,0,4,1,2,18,7,0,4,3.3700000000000006
G4B60DdL5KwnJTJQ_Kp7GQ,0,131,5,2,46,16,5,2,19.91
9Hqu58bw4UI5XolB2c8o0A,0,15,0,0,1,4,0,1,2.37
9EgrK-1e3F9Mt3ut5HlZRg,0,36,2,1,31,63,25,23,19.66
RdYV89SclQZUE03KFqdhVQ,0,205,1,1,16,0,1,0,21.720000000000002
cuHFbyZOtWXGlas4alteJw,0,60,0,0,1,0,0,0,6.06
NW9YEKODqlDYLGtOdIxQvA,0,134,0,1,5,0,0,0,13.83
lswsfawV9ynEoL1nLCD36w,0,2,0,0,8,3,0,0,1.25
YGcO8oAcKz7czC76YDA54Q,0,136,0,0,9,2,0,0,14.520000000000001
6xFGxROxRs1WeZp_BIaZkw,0,38,0,0,4,0,0,0,4.04
c2WZFb2MiYCTJUNJ0tU51g,0,68,10,3,36,0,1,0,10.38
zbUyREuq8JxJHNd1x75LEQ,0,34,1,1,11,1,0,0,4.48
q1sq0c6R34TD6pIfzA1DLw,2,132,9,2,40,0,0,0,16.86
923MvU2rcLQtwYTJSNOoKg,0,154,0,0,1,0,0,0,15.46
eCtB9gqGbUy58kfYJC0gGw,0,90,0,0,7,1,0,0,9.61
Y-ipwYemXnV5F5TEtApO7A,0,56,0,0,1,0,0,0,5.66
xFoGUkPGSZHrQQWLNeZ13w,0,31,0,0,1,1,0,0,3.35
ZciaU7_vctQ-kaN8rbzhEg,0,69,3,0,30,11,0,0,11.09
v3kn6nM-CAbL22tOFRSCfA,0,40,0,0,2,0,1,0,4.15
gwOc_7X7eQJNHq6fw8Tjgg,0,15,0,0,1,0,0,0,1.56
3P22ft7DcKaYy_F07FmVGQ,0,48,2,0,55,35,0,1,15.000000000000002
3JXXPq7W5xlz5NtAxTmrMw,0,22,2,0,6,0,1,0,2.79
f0gbse7lB16o2LaMm_fEWQ,0,20,0,0,2,0,0,0,2.12
vg-_YnzqVERXgcAt5wDFmQ,0,6,1,1,24,0,0,0,2.27
cnsWHtsII6Wo8FIH651Mow,0,33,4,1,56,10,19,3,9.81
DX1aOmp2jpHz9pia0gXCDQ,0,27,3,1,8,4,2,0,4.43
pZrulsMR7nIP6SvOWap5QA,0,128,0,10,3,0,0,0,14.280000000000001
yAyrtcR6jFisk0I4Duy1Pg,0,59,2,0,1,1,1,2,6.48
L1TuvPENhpOZ39oihccnyw,0,117,0,1,9,6,0,0,13.510000000000002
VZ33qDEc62ACRP_Kyh1-hA,0,78,0,0,15,4,3,2,9.65
oT_q0nuh6lDe6LG_HierWg,0,304,1,0,18,9,1,0,33.32000000000001
F1_WWxCjdHhMKBjPS9ljvQ,2,68,15,8,62,9,4,1,15.040000000000001
h9NqARoD3oR5p4z5p6uJzA,0,157,11,6,42,15,8,1,23.240000000000002
CBjPeXSf9uaWTMoaL8rgIQ,0,48,0,0,3,5,2,2,6.09
fw9gey--wpQ9syqC8GleSw,0,21,3,0,6,1,0,1,2.9999999999999996
obtrG8HwRwoILbgACkkTgg,0,70,61,5,33,26,17,14,21.880000000000003
gBsPBsfVQj4NRfmlGlQSRQ,0,13,1,0,5,0,0,0,1.7000000000000002
eXe2SbFGD2IBeoMUqGzkpA,0,7,0,0,13,0,0,0,1.48
_IgKo_slTXFtpuSaJDTwiA,0,144,10,1,71,18,15,15,24.41
usngGgAG0_v4YpODJK1Lcw,0,7,0,0,12,8,11,8,3.67
FUPH4wn780AlcCTwwrt2kg,0,61,0,0,29,12,0,0,10.120000000000001
UHVARXLAJKZk_D4J72S2Gg,0,72,8,3,39,13,5,2,13.450000000000001
tIH3SxiFC12uID1wLDNEfw,0,102,0,0,3,0,0,0,10.38
5h7rZPYOkRw6t579pUAXig,0,172,0,0,1,0,0,0,17.259999999999998
KzSAkDtRUyuJIra1_EO_kQ,0,19,3,0,34,0,0,0,4.24
xJDb2X2pxTuH343MW-DVGg,11,63,285,18,492,48,35,25,78.63
9A7tj-xbcqKXGLGCO_Svpw,0,17,2,0,24,19,1,2,7.08
XlkKZ36kV1anfubqDYnhUw,2,232,81,12,158,334,82,58,111.26
N1skHtVWsZJaO8pm0CEjzQ,5,163,101,14,191,180,80,108,81.93
nVcWWM_fIIDlF8D_pTRJ9A,0,125,0,0,1,0,0,0,12.56
gEHLuK4SXfHmvsaAUKu4kw,0,19,5,1,39,38,9,3,12.51
Bk7Ob6UEPUdI5LOzqlwolA,0,25,7,2,22,0,0,0,4.78
_OzSb226tqg4VhN7gyJ5CQ,0,87,0,0,1,0,0,0,8.760000000000002
YwIEC8CjFw03gRlp3_RPJQ,0,20,0,0,1,0,0,0,2.06
v4HKQ1VC9lzrWptwsYS3jQ,0,95,0,0,8,0,0,0,9.98
7vp1L_FfwBDDRL_haRb-ow,0,132,1,3,20,0,0,0,14.89
CM8zdB2zcFUOqc93_v4uLQ,5,268,203,18,373,111,21,30,95.28999999999999
qLkmShQi5TilOST6C0pYSg,1,175,3,2,59,8,4,5,23.540000000000003
X8goO5ZFBif1ka1www5HdA,0,30,0,0,1,0,0,0,3.06
qYxGJKlYrqNgodzMWHaaGw,2,58,60,5,130,177,87,135,63.34
pyGu4PSlZuUvPMGvKbfO5Q,0,11,0,0,1,0,0,0,1.1600000000000001
e-Wn7je6bWuxb8guTpAqGw,0,78,0,0,1,1,0,0,8.05
lGLFuqW53vyZN2hcRW94bQ,0,92,0,1,5,3,0,0,10.200000000000001
p-hJ9vlTO59ryNIpZM1uMA,0,38,15,2,56,30,7,7,15.180000000000001
Qpt18lcIuOsrAZhcyDqg4g,0,44,4,2,30,3,0,0,7.430000000000001
k1Jbmc8Wwz3g9ma0RruhAA,0,67,0,0,4,0,0,0,6.94
-s48ZKSA31DFNcgJLChhQQ,3,257,156,31,726,82,26,5,105.64999999999999
v0Ybi5jbUsZT0agKbP7H1A,0,15,2,1,6,0,0,0,2.19
V0OkamK0CIUEbFxnMN2Iig,0,41,0,0,2,1,0,0,4.410000000000001
g11pINYljdiVORUO7RrrCQ,0,192,0,1,6,1,2,1,19.990000000000002
Dil6bZdw2v69SX9vOjIQuw,0,26,0,0,2,0,0,0,2.72
eAcAz8uWLr4HYgKa8wvJdg,0,1,0,0,1,9,0,1,1.92
Sw9_aOWcsvmHDKjXqD8jHA,0,35,1,0,50,2,0,0,6.9799999999999995
JbqpjDyRBtI_TIkeZRN3Xg,0,47,0,0,1,0,0,0,4.76
LtvqMuLHdIDGtR1vsnlfsQ,0,81,0,1,1,0,0,0,8.29
4nvdrhbOPWZg_RudwHdNcg,0,49,7,1,116,29,6,0,18.38
VKeBgnFUrAMAbzob_-Vojg,1,22,12,2,107,22,0,9,14.759999999999998
BsWDsuAT9M8UAhKgezYKHw,0,81,0,0,1,0,0,0,8.16
mUYo-eDvx9QshbqoD2hWOA,0,54,0,1,5,2,1,2,6.34
9q_uKVRrFGDtuU9YWcbDJQ,0,43,0,1,37,7,0,0,7.9799999999999995
j-ZYFQ9N_nXW9ETkYk5WXA,0,104,0,1,8,0,0,0,11.01
jSGmFWXhPcuvDJB_OSCuFA,0,126,4,0,32,72,11,1,28.98
lQVC222LJC2bp_PldRNWvQ,0,66,0,0,2,0,0,0,6.720000000000001
sJy-UsIJRGXKIPBK3zwn4Q,0,95,53,10,150,19,15,22,30.26
J8qk5dbmEZ73bWvj7TcgWA,0,8,7,3,147,191,3,17,47.940000000000005
J10glDXz7JOEE7wGA57dCA,8,154,189,32,491,489,34,157,170.1
FZyJ_RTiZgmsX45GAkHIbA,0,700,9,21,50,5,2,3,77.79000000000002
Xn9PaljmZpLmAxmJSblZ8Q,0,34,0,0,29,12,2,3,7.630000000000001
lUQoNALbCWVYUVg-QyhU7Q,0,10,2,1,77,36,1,0,12.819999999999999
RWcb0_1kIati9jblH-cnsg,0,16,0,0,1,0,0,0,1.6600000000000001
mC9ycQTEF3fHvcS3eejWTg,2,194,30,8,210,24,9,14,41.67000000000001
r9CfB1N837hn2mgqXPEs2A,0,79,0,0,3,0,1,0,8.11
OitrGq9nJqd0PeqSf3AcLw,6,454,369,62,256,813,223,239,279.13
Ef88FxgtSEjE-g_GZi5RyA,0,48,0,2,7,1,1,0,5.700000000000001
OnQMBwEG69dauuKABRetXw,0,50,1,0,8,1,0,0,5.7700000000000005
AQmxwrypH3iOHj6Y1s2nPA,0,26,21,9,93,205,68,17,53.290000000000006
JDIQbwHEZCRutZ2zOV_XIg,0,29,0,0,4,0,0,0,3.1400000000000006
3tFsmBZvLKezFL-S2buhNw,0,6,2,1,63,1,0,0,4.9
ME1-IwMQMHkowOxffKUx7w,2,91,42,5,104,9,2,4,22.259999999999998
3ripFvsIgcAZQwSeNRk_yw,0,48,6,3,54,41,3,1,16.96
i7P4w0WVWaJL93tk1deNiw,0,23,2,0,4,1,0,0,2.93
WX1id4l-J2Ut8_jQBNN9cA,0,46,0,0,26,54,6,1,16.650000000000002
Je0BsTkueDunNSA7lkWLvw,0,17,13,1,31,2,0,0,5.37
zIKyS0-76vrgcNy0GB6nyw,0,47,0,0,1,3,0,0,5.33
7BSRiO7tfKtOcdTZSgV5mA,0,209,0,0,2,0,0,1,21.070000000000004
EPQNXtoYuM21sVNOXQDXFQ,0,39,0,0,4,0,0,0,4.140000000000001
GmoYIjehs3mUuDJc_kW7jQ,0,39,0,0,3,0,0,0,4.08
j10-CY3gVxpcoL9uEmBZtQ,0,16,7,0,25,0,0,1,3.85
xGPR-ua7g_KmSFF4XWKxIg,0,59,0,0,1,0,0,0,5.96
JzZdyfaMOIbU5qlLStbwCw,0,417,0,0,29,3,2,1,44.120000000000005
P9lfZvxQskxwFHDfxy-KFA,0,59,0,0,5,0,0,0,6.2
KjsSsisurVgOtFEF40fglA,0,8,0,0,1,0,0,0,0.8600000000000001
WmKEBsGC4hT-uxgJaxfaRg,0,36,0,0,3,0,0,0,3.7800000000000002
0hulFD46nxMQBPTeRYgP5A,0,6,0,0,1,2,0,0,1.04
ZyZrR6fx8rdu6UcnK3awpw,0,15,5,1,28,1,0,0,4.0
Z0kfAsQsoi6LeVYpbarDjg,0,231,0,0,7,1,1,1,23.790000000000006
-0kTOQ56TjrGPTXuQzC68A,0,157,0,0,1,0,0,0,15.760000000000002
VZrMi4JSsM0yx8AQixzVRg,0,160,6,1,32,4,1,0,19.440000000000005
DXJGBm8s_t1STRPNFMZNPQ,0,32,1,0,9,2,1,1,4.300000000000001
7RdpQrwwjdFdMkskQHc78A,0,19,1,0,4,0,0,0,2.24
S0IT5XvAAQh-3DhPvOmuig,0,98,37,12,132,37,20,8,31.01
oHe3Umn-AnIX8Drn72Ormw,0,110,0,0,1,1,0,0,11.25
WxZFP8BK-MDujto0_b-Ueg,0,45,0,0,6,0,0,0,4.86
PKxMTsM0UIEiGyVPkd1f9w,0,7,1,0,5,1,0,0,1.29
d_lpeMZNVRU0d-t50BGQ6Q,4,64,57,12,239,182,5,32,64.53
Qr6YeW4Fi63MD91erPYfmA,0,12,0,0,15,71,11,0,15.92
1j9wdoj4ETPeKML4tLZXXw,0,71,0,0,4,0,0,0,7.340000000000001
lmGgQsOMpHUSrtdTdub0hQ,0,23,0,0,1,0,0,0,2.3600000000000003
PG4KKBWl4-BdzBINXQIlOw,0,77,0,1,1,0,0,0,7.890000000000001
qKv8VTDC6pzjiS7Ssu9BZw,0,33,0,0,1,0,0,0,3.3600000000000003
_5keMAmic7zzrnM5mVefBw,3,36,28,8,733,76,18,22,67.64999999999999
ZAhWnYPng4CVsqa8ktslLQ,0,41,5,4,67,82,12,2,25.18
Ilb9AHlPJ_nZTCHl-YTpzg,0,11,2,1,67,1,0,0,5.640000000000001
jB2eqbzNqGXc4l9wwT5Q2w,0,23,0,0,3,0,0,0,2.4800000000000004
GfTSsCmJhCNtgUAMMqKBfw,0,18,1,0,34,12,4,0,6.340000000000001
FMuzo-gVnkpN8kqcgpN_lw,0,189,0,0,1,0,0,0,18.96
WU-SlSAYVg1eNjUbm1yTdQ,0,72,0,0,20,0,0,0,8.4
rIkUS5GKE56AgvMj4tZFQw,0,44,0,0,10,0,0,1,5.05
1OfI-e-ByaZhEmnIDbOwmg,3,76,101,16,171,293,197,225,103.02
_SdKvhvH13324sT_KF6J3w,2,503,247,36,156,69,21,59,105.83
_G40bwSFpuiK0GTigARnIQ,0,199,2,0,1,0,0,0,20.16
A6jAsBN9zWPmShfZbAgUZw,0,43,0,0,3,0,0,0,4.4799999999999995
OXcdDrdaJInNCY8DBuX-hw,0,158,1,0,24,3,0,0,17.910000000000004
UdWunWIymAk4kNuYZ1RHwA,0,81,10,4,128,3,7,1,18.13
Ff1YqsZo6-5-J6K9L_BVKg,0,49,5,3,17,15,0,4,9.86
143OTdOZy2ZToK7zNI8vrA,0,128,0,0,10,0,2,0,13.46
kgA0mlbW8Oxe93B30E4I7w,0,68,0,0,1,0,0,0,6.86
lqgkw3feDb5bwX1ZGuSGNA,0,79,0,0,9,0,0,0,8.440000000000001
zYimhyRCWH6eyPFjT2JN5Q,0,205,0,0,3,4,0,0,21.44
ZSk2p8ObtRpqNFJwl2FF9g,0,138,10,4,34,103,23,10,38.12
lJaMhVl641JJhTZhR3s_EQ,3,276,134,17,137,293,91,130,116.48
zl7_6YzAPHhf6PTc6t3u6Q,0,2,1,0,3,0,1,0,0.51
xupztCUCevabjyJ3LCt5cA,0,76,7,2,39,1,0,0,11.089999999999998
j_uVP3k5doZ0NALMZq_6hA,1,527,60,8,48,4,8,0,63.67
QDavJDHH5zhaBtEpnpX08Q,0,340,5,1,52,12,0,2,40.13
N2LxLaF9kZixQYAeah6TJA,0,432,0,0,2,0,0,0,43.32
vJIORM_fgihqqdxM1BcaFA,0,692,37,10,148,63,12,36,97.21
QBNDonLWDu9vEh-CvGRbFw,0,44,1,0,11,2,0,0,5.54
6sgQHv0nTvbdy-b2nF9NGw,0,26,0,0,1,0,0,0,2.66
NMAOTGlRYuF0S7JS6Y5ClA,0,83,1,0,27,15,1,0,12.899999999999999
E5ARKUTfJI6scn1Z0876rA,3,24,29,2,162,0,1,4,15.659999999999998
15XemMc6FsyY5-44tQBvrw,0,226,3,2,24,4,1,3,25.540000000000003
W0tRmXSZ25GqQIHkM3GKFw,0,1060,10,5,11,0,0,1,108.36
J1bhfgTs4HM_nMC6HwSdwA,3,55,83,3,89,41,4,0,27.59
aD_OfxbgcsHTF3n-ppnZRA,0,200,1,1,18,1,0,0,21.500000000000004
nIX8Qx7JTd7u_1DeLZZpow,0,35,0,0,1,0,0,0,3.56
D235V2HEZ2YeU63RVoDsug,0,217,0,0,1,0,0,0,21.76
gfP1-dzgeBAeS_aF-VeVoQ,0,19,0,0,1,0,0,0,1.9600000000000002
wTVmHW3MvKbxKyASbFDXyQ,0,12,3,1,14,2,0,0,2.8499999999999996
-YqUcBbyN_OuaGKUogpIOQ,0,15,5,0,10,0,0,1,2.65
sLcpdqEbAgy8lrYn4sw_jg,0,184,0,0,26,0,0,1,20.01
R2Y161LYTv74iJRQ4tH9Yw,0,28,3,1,13,0,0,0,4.010000000000001
hiiGvI44xwtmOt4zPi5r1A,0,20,0,0,5,0,0,0,2.3
eC3PzI6Z9bu4S7gZhNLlnQ,0,16,0,3,26,3,1,0,4.15
A2r5vBqGbMs-OYl11nkvQg,0,64,0,0,14,0,1,0,7.2700000000000005
AUpjuj0NsY5piiFHRVGaCA,0,13,0,1,16,0,0,1,2.4399999999999995
FyfQhvu-JXmkX8l1KgzT8w,0,3,6,4,83,27,3,1,11.670000000000002
VuNcnMwRREpfbpfj_u1jCw,0,88,0,0,13,7,0,1,10.96
VzOjt5pztZYzpAF7aB21vw,0,19,2,1,54,0,0,0,5.47
b8SWcnxNL_czKgvRbzP0Mg,3,103,187,17,346,457,113,213,152.98999999999998
ysqow3RetVQEjQ-RBAMEUA,0,72,0,0,20,0,1,0,8.43
LBk6u6gGuGFf1Ed8dyNLng,0,7,1,1,21,1,0,1,2.43
32v5pno7SGnAol5uhb7Mqw,0,202,1,0,9,1,1,0,21.060000000000006
ZrfIXygBSnu7K12yNJzIvA,0,7,8,4,39,42,29,8,13.61
k9w-GuAGe1RoqIaVxQaCzQ,0,200,0,0,3,0,0,0,20.18
TK7dZsvFTPPRL7f9CeYyhQ,2,501,388,45,167,118,91,52,132.62
FNHVGt36p4t-w1PW8bCJug,0,92,0,0,4,0,0,0,9.440000000000001
egtD3QDv__ldvbYgZf-kMg,1,61,24,5,214,174,159,148,67.27000000000001
qG9cE0jc7zxKYREOUSNjfQ,0,22,2,0,10,1,0,1,3.24
b7TusO1FVOlDdVnOUyoHeg,0,20,0,0,11,3,1,2,3.3600000000000003
JqAM-mOjLeyq2stBG0t5kA,0,144,0,0,2,0,0,0,14.52
BK4vBi9ekpr2ikpjLU5JBw,0,101,0,0,3,1,0,0,10.47
OckZlIJ9akn9Q7_bM5Iy-A,0,95,1,5,17,0,0,0,11.27
VEiXYihRmSBE2b4blW3eaw,0,13,0,0,4,0,0,0,1.54
UqtE83J-6NMQNNJzpnWwEQ,0,16,0,0,31,25,5,0,8.360000000000001
71sGcrLKBQ0Gun_ZBV-Kwg,0,604,4,4,35,15,0,1,66.32
n25gFceKhC7okUNIGtGJWA,0,34,0,0,2,0,0,0,3.5200000000000005
RPqVeSueN6cjO73cS9uptQ,0,189,24,3,16,6,2,2,23.950000000000006
7K7YDCP6uiK4rWakIPBJUw,0,29,0,0,1,0,0,0,2.9600000000000004
3TEFXR7z-pdLDUDX4SszIA,0,83,0,0,8,0,0,0,8.780000000000001
h6QyhEGxFZblkPrkNoYF6w,0,18,0,0,3,23,1,0,6.38
TL8ym5aD9MBMQJiEGTCB3g,0,57,26,5,80,161,76,49,49.07000000000001
uN8SBSWOHEWo7bOOc0sIHA,0,73,0,0,5,0,0,0,7.6000000000000005
XG2W4aNEt41DIhqWiGvoVQ,0,43,0,0,1,0,0,0,4.359999999999999
ktghbGWJm-4A6dk6NL-xYg,0,15,18,1,26,40,3,2,12.78
i3XdlR0_XGLM6sfKRwe94g,0,69,0,0,2,2,0,0,7.4
-TqgbDujKd9RoeFlu-p-aQ,0,29,4,1,9,4,1,0,4.760000000000001
sxMtX0kIfFWt_1hncNI5-w,0,87,0,0,5,0,0,1,9.050000000000002
IV_SvDs5ZFep-KGwhaSWew,0,16,0,0,3,0,0,0,1.78
7dRHyntoyX_KEkrWqnSYYg,0,183,1,2,15,7,0,0,20.89
EiMp7UDpEXoUuwWvJCtEeA,0,40,0,0,1,0,0,0,4.06
mby5s0iaMppDW2Gtvi0pkg,0,110,0,0,3,0,0,0,11.18
1SYAdxENbElLoIRPJKmKLQ,0,121,0,0,4,0,0,0,12.340000000000002
QVhs59QXy4K4hWxhwfJWWg,0,59,0,0,1,0,0,0,5.96
SXapgwDfWpWOu2vqm_4AJA,0,80,1,0,3,15,0,2,11.229999999999999
_uhav9VFcUjWpt16MOch0g,0,2,1,0,11,15,3,4,4.1
hEQVTQZwUZLo2L5vVe50mQ,0,3,0,0,1,1,0,0,0.55
QJ1KYyyYKz5E3zStwoZmPg,0,215,0,0,1,0,1,0,21.59
gDb4keMiDpoyiUXWjtVEDA,0,203,24,8,54,15,4,7,30.3
lJ8wzWpmyopSyiN4mjtVVg,0,54,0,0,1,0,0,0,5.46
k6qZA2113s16NgQfwliDVw,0,83,0,2,22,10,2,0,11.840000000000002
BKrJUkm8weTBm069zKUZgw,0,16,1,0,3,0,0,0,1.8800000000000001
VzQ85fdQZlYgInAQKhqkQw,0,26,2,2,11,2,0,0,4.1000000000000005
MXRTrew0VW3yvAgdIOJUow,0,73,4,0,29,23,0,2,13.910000000000002
4hBORM_AW-fHGvg0RRDFIg,0,130,0,1,2,0,0,0,13.25
in8TdmDYK--5dvEklrQ5TA,0,259,0,0,4,0,0,0,26.14
879YHhD7S2A1kCaZ8UhR9Q,0,28,2,2,32,23,1,0,9.58
nbxSrj2KFGa2ckpPnIfAiQ,0,168,3,3,29,4,4,0,20.110000000000003
rB9J7erAT5CWyOJ4LHoyCA,0,184,0,0,3,0,0,0,18.580000000000002
wGKTh7BbTIse2mx7LxTmhQ,0,200,8,4,245,387,49,179,119.97
RlyGclcOIWNXs-2V3PBzXA,0,65,1,3,11,2,0,0,8.03
LUUQWs-N5FDHp3jNcvxIcQ,0,114,13,6,41,10,3,0,17.93
q9JOIbF8UVU_ngAquHkMlA,0,28,0,1,4,3,1,0,3.77
EbHwVodI147L-t-0GNIPGw,0,15,2,3,18,10,4,6,5.49
aEQxvQDQpYEOUtTDvk5JnQ,0,67,0,0,3,0,0,1,6.93
wxrb2HNccieYWTRZkMx-yw,0,141,0,0,4,4,0,0,15.100000000000001
exFaTisV0VzQGlC4o6FDAw,0,41,2,7,16,20,12,4,10.53
P8Xtv3QuFeI-brIAIWUfWA,0,27,1,0,16,2,4,0,4.260000000000001
Q5G-kp1VTDiRIjHpwXWoSA,0,78,1,1,7,22,0,1,12.680000000000001
hdUUeTjZg3QoktzTW1LQUQ,0,90,3,1,13,29,3,1,15.860000000000001
1mPBl1vFBrihrlOTh7IMKQ,0,14,8,0,205,2,1,0,14.91
l-TlxXpAmLjCuwMQSVz1CQ,0,6,17,0,24,1,1,1,4.01
zHxGD5ASOz-DzQYELAAqfQ,0,27,2,0,16,27,7,4,9.4
gzhjK9ELYUQSlPDXfudIaA,0,153,0,0,7,0,3,1,15.860000000000001
kj45psd44BlIx6kJz_s4kw,0,9,0,0,3,0,0,0,1.08
MaqPxgfqVOAkmfbeKHg88g,0,63,1,0,2,0,0,0,6.5200000000000005
-NLoWLiXq_Q5tFQDWCPGUw,0,150,0,0,3,0,0,0,15.18
kqTFxxiDlmyV_b1nwg4JTw,0,2,0,0,1,0,0,0,0.26
UXu3f8kqK1jzlmbWkigCyQ,0,84,197,10,115,209,251,166,91.84
O7rhxQxdtGBGUzENTwwgig,0,29,0,1,19,12,7,2,6.76
DK9eq2zjoESaXpXK7zZIUw,4,72,176,7,179,482,353,464,162.02000000000004
zwXgo67eu22oam3qF73NfQ,0,46,0,0,13,14,10,3,8.490000000000002
MUSAjMEc-QhWZFCjBKhycA,0,45,0,0,3,0,0,0,4.68
kel1Ach1w2q9l9-BRPb9qA,0,25,0,0,1,0,0,0,2.56
kaoGNhDrb_YTcRj_zJPDag,1,11,59,2,77,92,28,51,32.8
F6_VkK2CxQGE3nNI6mG0ZQ,0,35,0,0,2,0,1,0,3.65
CVP0UGBZx2UBBayUtyelnw,0,168,222,27,106,97,100,97,75.15
94OhOPSeeKMfNbDbUfpXbg,0,16,0,1,5,1,1,0,2.25
EJ6Fbksn3UfyfDIEepJjVA,0,71,0,0,1,0,0,0,7.16
G6_ke7Ez-NWvEMLkUnbVgg,0,79,15,7,86,14,12,4,18.69
dcry6TioDEKJCSsRFq4PXw,2,230,284,12,144,911,69,698,271.76
OYwjjzWsYbVxbPeQ_GavPQ,0,67,0,0,2,0,0,0,6.82
ltPHOxg87UTHmZxwAN4tNw,0,61,0,0,4,4,1,0,7.130000000000001
QDd20E-3Ln-SX50AjN8dbg,0,69,0,0,2,1,0,1,7.260000000000001
9ui_XBrOslLO1sUgim10pg,0,125,6,2,13,1,0,0,14.329999999999998
6TRRu-EY6f8B07L3PxAkGQ,0,178,15,4,198,55,9,0,42.42
y7wBuOQbP-5caMQIApX5IQ,0,204,9,3,98,26,7,5,32.97
EzNHCYGdsnqqA0XMqTJKdw,0,31,0,0,2,0,0,0,3.22
wx-OC5rOKOzYWhVHBHh0eg,0,60,0,0,1,0,0,1,6.109999999999999
XIoJyzCDxhVvvtF9sFNoMQ,0,9,0,0,10,0,0,0,1.5
oE6g6C01OZl4vqvyUCcWBg,0,12,2,0,2,0,0,0,1.5200000000000002
vHdOQOmSBzxPXl6E9a6UmQ,0,120,0,0,31,0,0,1,13.91
vscR3Snn1flI11qEogL9mg,0,16,0,0,3,0,0,0,1.78
-BszTDfstn3-tzgOj9HoDg,0,36,3,2,41,2,0,2,7.1
0CeR3wb2Nz9ewnzqmJjkrQ,0,47,1,2,15,1,0,0,6.15
nhBMTfHzBNNWYYXE8X7VeA,0,95,0,0,7,1,0,0,10.11
CoGO4zj0xlAomPb0GH7w1Q,0,36,0,0,2,0,0,0,3.72
4z2XJqYfbIPQjB7LGZAotQ,0,11,0,0,11,4,1,0,2.55
P85oX5NnNI2ZEfbgc8z2rw,0,34,0,0,1,0,0,0,3.4600000000000004
dUkeMVVxodIYCscSU4rl7Q,0,132,0,1,14,2,0,1,14.600000000000003
6NJm43O8HBoXLrIHo2xuIg,0,22,0,0,15,0,0,0,3.1
J2mhULmFSkVVjiLSEb2B9Q,0,64,1,0,4,0,0,0,6.74
nG30QXz-H3e_9PYUfiN_lw,0,91,0,0,4,0,1,0,9.37
5Okiq_-7z8rDODVAsHg4Xg,0,50,0,0,5,2,1,0,5.71
wMMA1K7Pbe1SI_sj86wIgQ,2,450,125,25,130,106,45,55,92.89
LcLgbm2KkAU4mahUxPRDuA,0,116,4,0,27,6,9,0,15.030000000000001
Bm5tu0Lwd5xkDumkXe3MIQ,0,11,10,2,105,3,0,1,9.280000000000001
8bQEu9TBJEKHPzRspyqbbA,0,33,0,0,2,0,0,0,3.4200000000000004
7Q6nBHl6NJ9gbJ900FkkAg,5,797,312,45,494,84,83,69,168.54
y-uvrYi88kS_0Ipor4dSjg,0,26,0,1,9,7,0,2,4.699999999999999
KDBSsz75ScsujtlDj7gamQ,0,1146,41,19,226,464,275,112,236.73999999999998
0smDjmP2loCsY9jDryma6g,0,44,0,1,3,0,0,0,4.71
5LzSi3fBJE5VA01hcsxDZA,0,406,0,0,9,4,3,5,42.24
BjTabf62vN0c35MsUSINJA,0,100,14,3,79,237,21,89,66.64
ASGYGGLdiSusOYg_43Mz3Q,0,22,0,0,2,0,0,0,2.3200000000000003
RqTl3f3ZIhrjILKJFCEKDw,2,51,46,11,100,122,18,4,41.15
utX7vaFar_b_FVJUkHDJcA,0,53,0,0,14,1,0,0,6.330000000000001
TAMzk7NUwuIivtBs-oW1mA,0,194,0,1,2,1,0,1,19.890000000000004
G1J-MuWmwt3PMfkSga1k-A,0,26,6,3,49,12,0,0,8.809999999999999
rkiUKVX_WjZ7VYQKCdxDvw,0,75,6,2,15,4,1,1,10.1
zMzK6SOOue3hnZCb1KO81w,0,36,64,5,70,59,8,126,32.6
w7Be823OoM_6J-QoiSJqVw,0,63,0,0,2,0,0,0,6.420000000000001
_dpDFPMfZRxPSUozVtpbgA,0,15,0,0,9,0,0,0,2.04
F5PACX-eoneZVHTEf6h0CQ,0,18,0,0,1,0,0,0,1.86
eKE1lmvBlIUPuT9hDMah0Q,0,47,16,2,236,254,24,15,70.45
